Datum,Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh),Temp_Max,Temp_Min,Niederschlag,Windgeschwindigkeit,Windrichtung
2023-05-22,318654.35,715785.36,97.33125,24.8,13.3,0.0,11.9,86
2023-05-23,318821.32,833755.8099999999,72.78541666666666,20.7,12.6,0.4,21.3,317
2023-05-24,382100.93,582295.37,102.27333333333333,13.9,8.8,0.0,13.7,11
2023-05-25,320920.08,708176.29,81.64999999999999,21.3,7.3,0.0,13.0,43
2023-05-26,251820.87,774703.23,69.98416666666667,21.5,9.6,0.0,18.4,30
2023-05-27,219611.35,640612.09,62.67166666666666,21.1,11.2,0.0,14.1,64
2023-05-28,190646.53,640937.99,26.55333333333333,22.8,8.5,0.0,12.0,58
2023-05-29,179894.04,759388.45,21.4525,23.6,10.3,0.0,15.3,50
2023-05-30,257041.03,681099.0,87.73875,22.9,12.2,0.0,17.4,49
2023-05-31,255572.16,765601.15,72.31750000000001,22.9,10.4,0.0,17.5,70
2023-06-01,264305.93,794227.71,72.90041666666666,26.5,10.8,0.0,13.2,13
2023-06-02,225839.18,720742.82,81.01666666666667,22.7,10.6,0.0,17.1,29
2023-06-03,194415.29,715478.99,56.36708333333333,21.4,10.3,0.0,17.6,72
2023-06-04,189572.46,634855.97,49.67291666666667,22.9,9.4,0.0,14.3,58
2023-06-05,283095.82,607512.21,90.75708333333334,21.8,12.4,3.8,20.5,62
2023-06-06,335505.86,549977.57,98.13916666666667,19.1,11.7,1.4,10.9,8
2023-06-07,377519.75,540254.37,100.93083333333334,23.7,10.9,1.2,13.5,59
2023-06-08,276733.73,591541.85,84.51791666666666,23.6,13.4,8.3,16.2,66
2023-06-09,265760.52,732123.99,86.68374999999999,25.5,12.3,0.0,21.2,53
2023-06-10,201333.53,817739.5,55.1275,24.4,14.5,5.8,18.9,68
2023-06-11,199671.32,841824.09,40.74666666666666,25.2,14.2,0.0,18.8,71
2023-06-12,295991.98,819983.62,96.39875,24.0,13.4,0.0,18.7,77
2023-06-13,306247.43,853711.63,90.02708333333334,23.3,10.9,0.0,16.9,70
2023-06-14,346106.69,723640.94,102.93958333333335,22.4,11.3,0.0,13.9,65
2023-06-15,431407.21,563543.53,120.30833333333334,23.2,10.1,0.3,14.9,33
2023-06-16,472577.45,540876.56,127.52,22.0,8.5,0.5,20.6,323
2023-06-17,291691.7,513227.68,104.53833333333334,24.8,10.7,0.0,17.3,299
2023-06-18,285943.29,514153.85,93.02458333333334,27.6,11.1,0.0,8.0,265
2023-06-19,420542.84,643335.78,116.97291666666666,28.0,14.9,0.0,11.0,184
2023-06-20,509943.82,574689.22,121.1475,30.2,17.2,0.8,11.3,187
2023-06-21,500618.96,614181.61,123.46916666666668,28.9,18.7,0.7,19.0,283
2023-06-22,526788.01,613774.28,125.71125,32.3,17.1,1.6,14.6,73
2023-06-23,403725.68,671543.9400000001,106.40625,19.5,15.8,3.3,31.4,279
2023-06-24,269755.65,557594.39,81.81708333333334,25.1,14.4,0.0,13.8,338
2023-06-25,244617.16,531221.66,75.48333333333333,27.7,12.4,0.0,13.1,84
2023-06-26,287976.99,884807.39,97.48958333333333,30.5,15.2,0.0,20.6,265
2023-06-27,354312.31,790876.25,101.94625,21.1,15.4,0.0,17.9,307
2023-06-28,457457.34,579156.35,112.51583333333333,21.8,11.9,1.1,14.7,298
2023-06-29,515204.24,475187.04,118.08083333333333,25.9,10.8,0.1,8.5,153
2023-06-30,450727.23,431945.73,110.02666666666666,25.0,16.2,7.3,17.4,285
2023-07-01,182339.71,831923.36,66.41458333333334,23.4,13.3,0.1,18.4,266
2023-07-02,183483.62,940768.39,-53.87083333333334,22.0,14.1,0.0,24.5,271
2023-07-03,243714.98,982108.9199999999,53.22083333333333,22.8,12.8,0.0,24.4,255
2023-07-04,296650.19,917262.98,85.12333333333333,24.1,14.1,0.0,17.9,258
2023-07-05,272527.4,1063724.66,69.79916666666666,22.3,12.9,3.7,24.1,245
2023-07-06,375084.27,686886.3,107.20458333333333,22.3,9.1,0.3,10.0,266
2023-07-07,352769.98,594300.43,102.96791666666667,27.3,9.9,0.0,10.4,106
2023-07-08,252882.82,696180.66,82.19166666666666,29.1,12.4,0.0,11.2,109
2023-07-09,270092.13,635150.85,89.33208333333333,31.4,14.8,0.0,9.5,156
2023-07-10,395728.43,587011.8,113.98625,28.5,17.4,5.3,20.2,271
2023-07-11,372274.79,681964.56,105.95791666666668,32.5,15.5,0.0,8.5,224
2023-07-12,332876.59,832047.51,87.5075,27.5,18.3,7.3,24.8,258
2023-07-13,347099.01,738927.67,97.71,26.0,16.2,0.0,25.2,278
2023-07-14,343173.36,563604.4400000001,96.96708333333333,25.9,12.5,0.0,8.1,183
2023-07-15,208291.33,865518.78,33.32375,33.3,15.0,0.0,15.0,163
2023-07-16,217144.55,860555.45,14.529583333333333,25.7,18.8,5.9,19.7,260
2023-07-17,296200.97000000003,837641.37,81.91875,25.8,16.6,7.4,19.5,263
2023-07-18,384583.0,602240.59,106.46458333333334,27.3,12.7,0.0,10.9,304
2023-07-19,421116.8,528096.69,97.31708333333334,27.8,13.6,1.5,18.1,279
2023-07-20,381034.15,628772.8200000001,96.50875,23.6,14.5,0.3,17.3,290
2023-07-21,398570.66,455073.67,104.39999999999999,26.3,13.2,3.5,17.5,289
2023-07-22,226274.14,648160.92,76.73416666666667,22.4,12.4,0.5,15.5,255
2023-07-23,198525.47,852213.11,30.923333333333332,27.9,12.8,0.0,24.2,232
2023-07-24,285084.92,727446.52,90.52999999999999,26.0,16.8,7.9,19.1,229
2023-07-25,311612.67,613296.31,104.15458333333333,19.7,13.3,8.1,19.0,267
2023-07-26,281443.19,694165.69,95.24458333333332,18.0,11.0,8.2,16.6,285
2023-07-27,275972.77999999997,629570.69,93.91125,18.9,9.2,4.9,19.1,205
2023-07-28,303105.88,574102.7,95.91916666666667,23.6,16.0,10.2,20.5,257
2023-07-29,216157.7,600299.14,76.67541666666666,23.3,15.6,4.0,18.6,243
2023-07-30,200389.04,769944.9299999999,31.754583333333333,21.0,15.2,2.4,23.3,272
2023-07-31,197223.88,857379.76,70.96916666666667,22.6,13.3,2.6,21.7,246
2023-08-01,220134.24,851853.15,79.42791666666666,20.6,15.0,10.3,24.4,246
2023-08-02,219112.04,810077.39,68.28791666666667,17.8,12.8,16.0,22.7,192
2023-08-03,201361.0,1055099.51,45.41458333333333,22.2,15.2,2.6,29.1,248
2023-08-04,270923.42,555297.0,98.59458333333333,21.4,13.4,1.3,10.2,270
2023-08-05,229793.39,453758.11,90.30708333333332,19.7,14.0,1.4,10.5,6
2023-08-06,187907.33,573716.55,57.90958333333333,18.0,12.5,9.4,26.8,263
2023-08-07,239836.21,1027814.22,19.435416666666665,13.9,10.6,12.3,34.0,270
2023-08-08,259618.53,1012346.27,12.057083333333333,19.5,9.9,0.6,25.2,263
2023-08-09,300518.22,690315.17,88.34875,19.0,11.8,20.7,18.2,269
2023-08-10,332503.33999999997,564264.18,102.1725,21.3,7.5,0.0,9.4,300
2023-08-11,322455.13,552648.4400000001,100.44416666666666,26.4,9.3,0.0,9.4,161
2023-08-12,225706.22,536791.36,80.135,28.9,14.2,2.8,11.3,180
2023-08-13,212027.73,541156.49,65.20875,25.3,15.7,3.2,9.6,257
2023-08-14,333939.35,496320.76,103.37166666666667,30.1,17.0,0.3,9.5,128
2023-08-15,341323.71,552226.1,93.55666666666667,29.9,19.0,0.8,13.4,318
2023-08-16,383703.29,486769.51,110.80708333333332,27.9,17.7,0.0,11.8,48
2023-08-17,359666.78,539335.3,111.3625,28.4,17.5,21.7,20.1,80
2023-08-18,354890.38,591472.82,108.99000000000001,28.0,15.5,0.0,8.8,91
2023-08-19,245977.85,613603.23,84.79208333333334,30.2,15.0,0.0,9.0,151
2023-08-20,264665.56,497603.48,90.12208333333332,31.7,19.7,0.1,9.7,81
2023-08-21,474003.39,477450.89,121.10708333333332,30.8,19.4,0.5,12.4,13
2023-08-22,551930.3,484082.68,123.15208333333334,30.7,19.0,0.0,14.5,305
2023-08-23,557905.72,492087.22000000003,146.5525,28.0,17.8,0.0,11.5,327
2023-08-24,577781.61,482996.57,146.94583333333333,29.3,14.4,0.0,8.9,125
2023-08-25,523257.49,497591.5,116.26083333333334,28.6,18.4,0.3,14.5,205
2023-08-26,359569.06,569549.8,96.51541666666667,25.2,15.2,11.1,15.0,261
2023-08-27,326277.27,419734.86,101.89916666666666,18.8,14.5,7.2,11.3,238
2023-08-28,503059.5,440311.47,118.67208333333333,15.9,12.5,8.7,17.9,8
2023-08-29,575410.99,320755.17,122.90375,15.7,12.0,9.2,14.5,344
2023-08-30,514423.44,466221.51,114.92750000000001,18.9,11.5,0.7,11.3,259
2023-08-31,419751.45,682373.26,104.29666666666667,17.0,11.9,3.7,20.9,258
2023-09-01,426301.46,506101.73,108.57166666666667,19.1,12.8,3.7,15.2,222
2023-09-02,327729.94,453970.43,95.13333333333333,23.2,12.0,0.0,8.7,287
2023-09-03,279077.77,493967.73,82.6475,22.9,12.6,0.0,11.8,348
2023-09-04,353425.34,576654.88,108.44541666666667,23.7,11.5,0.0,11.2,81
2023-09-05,389163.11,628978.35,103.54208333333334,24.0,11.6,0.0,10.9,95
2023-09-06,430251.58,586347.07,105.61791666666666,26.2,9.7,0.0,12.2,63
2023-09-07,392368.0,753587.61,100.98583333333333,26.8,14.1,0.0,14.9,80
2023-09-08,430522.32,613803.81,108.22708333333333,26.5,11.9,0.0,10.2,78
2023-09-09,396104.66,479434.28,91.51291666666667,26.6,11.7,0.0,8.0,99
2023-09-10,362204.28,434445.85000000003,85.29791666666667,28.2,13.0,0.0,7.7,23
2023-09-11,481071.62,498734.77,152.865,28.1,14.2,0.0,9.2,204
2023-09-12,560022.52,461237.43,131.45416666666668,28.3,13.9,0.1,9.1,166
2023-09-13,530525.5,549346.88,109.93666666666667,22.7,16.2,5.4,18.0,277
2023-09-14,569821.38,441502.86,120.46541666666667,20.4,13.7,0.0,12.3,2
2023-09-15,464130.97,581917.48,108.18583333333333,22.9,10.9,0.0,9.4,86
2023-09-16,321457.25,527622.17,95.20041666666667,24.5,9.5,0.0,8.7,90
2023-09-17,284585.27,516016.65,87.61541666666666,25.9,11.9,0.0,10.0,137
2023-09-18,330951.14,777343.85,95.30250000000001,24.6,13.8,2.6,15.1,208
2023-09-19,296907.24,983823.61,37.5225,20.2,11.8,0.8,20.5,255
2023-09-20,320669.98,895630.59,49.45791666666667,22.7,11.0,0.0,11.2,181
2023-09-21,391183.43,720348.34,103.0575,25.1,11.2,1.6,17.7,137
2023-09-22,448634.7,577949.24,103.97833333333334,16.7,11.3,11.8,13.2,237
2023-09-23,292769.18,648114.11,99.51958333333333,15.7,9.2,0.2,15.3,272
2023-09-24,238557.37,589746.92,68.815,17.5,5.5,0.0,9.2,6
2023-09-25,376665.97000000003,715054.08,105.80375,20.3,6.7,0.0,9.0,83
2023-09-26,521073.17,453519.68,128.76500000000001,22.2,8.3,0.0,6.5,44
2023-09-27,506754.15,488709.19,124.48125,22.7,9.3,0.0,11.7,138
2023-09-28,422843.04,642282.85,112.51958333333333,23.4,10.2,0.0,10.1,152
2023-09-29,387446.35,687806.775,105.61847826086957,23.9,9.8,0.0,19.2,189
2023-09-30,323231.5,602879.08,91.50291666666668,17.5,11.3,1.0,13.0,298
2023-10-01,290019.46,537543.31,74.04416666666667,20.6,6.8,0.0,9.0,247
2023-10-02,453211.49,520552.4,118.15041666666667,23.8,9.0,0.0,10.5,158
2023-10-03,223092.18,1016367.71,22.955,25.8,11.2,2.2,26.3,243
2023-10-04,345749.95,931366.5,69.49208333333333,16.9,8.0,0.0,15.9,273
2023-10-05,444434.06,743589.13,101.60916666666667,16.4,4.8,0.0,16.9,273
2023-10-06,370270.65,926827.47,71.60125000000001,17.7,5.7,0.0,9.3,234
2023-10-07,250453.62,887824.64,44.95416666666667,17.7,7.2,0.0,18.4,265
2023-10-08,335690.27,430048.36,90.6425,18.0,9.4,0.1,19.8,289
2023-10-09,576695.39,513893.24,116.01083333333332,18.7,10.2,0.0,15.9,268
2023-10-10,590213.41,570638.33,112.38541666666667,21.9,10.9,0.0,9.4,265
2023-10-11,341758.4,1045077.76,59.794999999999995,24.1,8.3,0.0,11.0,209
2023-10-12,594898.81,587332.72,122.70916666666666,20.2,13.1,3.7,15.0,243
2023-10-13,356915.65,961156.32,68.40625,24.4,13.5,0.0,14.4,200
2023-10-14,253820.1,977444.5,26.528333333333336,19.6,7.9,8.1,24.7,259
2023-10-15,286049.72000000003,883776.43,39.61708333333333,9.9,3.2,1.0,20.9,282
2023-10-16,626926.96,542947.84,133.69875,9.5,-0.8,0.0,9.3,351
2023-10-17,715947.38,398240.46,130.12416666666667,10.4,-0.1,0.0,11.4,69
2023-10-18,493176.51,727723.72,98.44458333333334,11.7,-0.9,0.0,11.9,88
2023-10-19,485892.06,764942.98,93.40875,14.8,6.1,2.8,11.9,142
2023-10-20,389022.2,900517.49,87.23666666666666,15.1,8.9,2.8,12.7,135
2023-10-21,259561.66,785447.08,54.319583333333334,17.1,10.4,4.3,15.7,221
2023-10-22,289442.95,778806.2,63.947916666666664,15.3,6.2,0.2,18.3,249
2023-10-23,643030.15,444890.22,125.02416666666666,15.7,3.6,0.3,10.8,123
2023-10-24,668386.0,549212.37,117.98583333333333,14.0,7.9,11.6,11.6,278
2023-10-25,644100.13,605457.08,124.30583333333334,13.8,7.7,4.1,19.5,198
2023-10-26,677916.51,485541.44,121.34541666666667,13.3,10.1,5.1,22.0,232
2023-10-27,628757.44,497949.76,118.35000000000001,11.3,7.5,7.1,25.0,250
2023-10-28,283060.46,648132.88,83.36583333333333,13.8,7.3,5.4,18.8,226
2023-10-29,183964.785,1021603.8,23.989375,16.2,7.5,0.0,15.4,166
2023-10-30,467136.06,729949.24,92.88625,17.2,7.8,1.7,10.7,158
2023-10-31,438137.74,734927.8,104.95,12.4,8.2,5.5,22.0,260
2023-11-01,258299.17,800949.69,62.88833333333333,14.6,8.6,1.6,15.3,193
2023-11-02,270869.33,1073462.79,59.774166666666666,11.0,5.1,5.8,16.3,161
2023-11-03,314191.38,893447.07,56.572916666666664,7.9,4.8,2.2,19.5,262
2023-11-04,196726.24,1046474.89,24.815833333333334,10.5,3.4,0.8,20.0,174
2023-11-05,210160.34,909270.45,29.91125,11.2,6.1,4.9,33.2,226
2023-11-06,337088.02,1131576.27,72.04166666666667,12.1,7.2,0.2,24.4,243
2023-11-07,431310.11,938224.82,99.74583333333334,10.7,4.1,2.1,17.4,232
2023-11-08,429610.91,1031090.37,89.72375,9.9,3.1,0.0,21.9,243
2023-11-09,510869.71,879689.24,97.21791666666667,10.4,1.4,2.3,16.0,187
2023-11-10,543580.12,770968.73,94.04875,8.3,3.0,6.7,16.4,202
2023-11-11,503738.35,559543.83,96.79333333333334,5.9,2.8,5.0,26.1,255
2023-11-12,496557.0,391682.47,97.99208333333333,6.8,-0.9,0.1,13.0,192
2023-11-13,489733.09,760757.16,94.89416666666666,13.2,2.4,18.3,29.8,219
2023-11-14,371984.99,1092096.97,65.50791666666667,12.4,7.7,7.9,28.5,254
2023-11-15,574325.68,762907.53,102.40791666666667,10.1,6.2,6.3,29.7,273
2023-11-16,735084.18,649901.61,117.63416666666666,8.8,4.5,5.0,16.2,249
2023-11-17,789223.8300000001,471825.58,121.34083333333332,6.0,-0.9,2.0,15.6,311
2023-11-18,460386.54,608610.9,91.39666666666666,6.0,-3.1,3.3,15.3,237
2023-11-19,258791.77,1024180.36,38.19583333333333,12.1,3.7,11.3,24.7,249
2023-11-20,613788.78,665335.35,106.08458333333334,10.0,6.0,2.2,22.9,257
2023-11-21,804577.15,454758.99,123.29833333333333,8.3,3.2,2.0,15.0,320
2023-11-22,751909.27,584032.94,109.68791666666665,2.8,0.8,0.0,14.1,357
2023-11-23,457768.51,1193094.28,61.64291666666667,5.3,-1.8,0.3,24.8,253
2023-11-24,437641.28,1134178.98,63.87125,6.9,0.9,5.4,30.6,279
2023-11-25,501525.31,748017.6900000001,94.59666666666668,2.4,-2.2,4.4,27.8,295
2023-11-26,715641.42,420592.67,116.35083333333334,2.1,-2.0,2.1,17.8,281
2023-11-27,798520.09,603224.95,114.51041666666667,3.6,0.8,10.6,17.0,206
2023-11-28,824895.38,575267.08,121.94125000000001,1.8,-2.4,6.4,22.1,298
2023-11-29,864636.54,647828.9299999999,140.02291666666667,0.6,-8.1,0.6,18.0,233
2023-11-30,935244.86,258467.66,168.75791666666666,1.0,-5.3,0.4,8.8,152
2023-12-01,944669.77,276842.43,156.39625,0.8,-1.4,10.4,11.3,55
2023-12-02,880211.0700000001,271003.98,116.40499999999999,-1.6,-5.8,5.7,14.7,345
2023-12-03,784345.99,411671.88,104.71833333333332,-2.8,-8.5,0.1,14.5,243
2023-12-04,862502.0,655713.16,111.75791666666667,-3.3,-10.2,0.0,10.5,126
2023-12-05,824532.55,718497.5599999999,114.3925,1.5,-5.3,2.1,13.5,148
2023-12-06,897932.95,415645.29,129.54041666666666,2.3,0.4,3.4,15.2,248
2023-12-07,878617.53,368573.5,116.60208333333333,2.5,-4.1,0.1,13.0,255
2023-12-08,778077.48,572086.8,103.67958333333333,0.7,-4.4,4.3,12.2,138
2023-12-09,460559.84,843578.92,78.41458333333334,3.8,-0.2,5.2,19.9,155
2023-12-10,314093.93,1037421.02,55.8725,7.4,1.8,4.5,26.6,250
2023-12-11,558571.89,864826.81,79.05291666666666,9.8,5.3,1.3,24.2,254
2023-12-12,800567.28,464766.79000000004,106.06208333333335,8.2,4.0,3.8,17.3,209
2023-12-13,739452.38,627459.95,93.04083333333334,8.2,2.7,5.3,17.0,244
2023-12-14,827217.48,337258.5,107.12374999999999,6.2,2.8,1.3,16.6,297
2023-12-15,708665.87,533165.36,93.23541666666667,3.6,-1.5,0.4,14.7,290
2023-12-16,432506.92,877864.25,70.69500000000001,6.0,0.7,0.0,11.9,264
2023-12-17,410275.16,918802.83,50.717083333333335,5.9,-2.1,0.0,8.7,192
2023-12-18,485834.73,970322.2000000001,77.97416666666668,6.6,-3.5,0.0,8.7,157
2023-12-19,479609.54,918041.98,76.28958333333334,5.1,-4.0,0.1,14.5,218
2023-12-20,386655.46,1099672.26,62.005,4.3,2.3,8.2,25.0,263
2023-12-21,275886.68,1308032.94,25.280416666666667,7.4,2.8,18.0,35.3,256
2023-12-22,242307.14,1289984.86,22.655833333333334,5.9,1.8,13.7,36.7,281
2023-12-23,245416.94,982209.63,30.743333333333336,6.6,2.5,32.7,32.2,277
2023-12-24,203325.85,1154018.38,-3.3708333333333336,8.3,5.6,7.4,27.7,258
2023-12-25,205496.85,1042701.02,0.4070833333333333,8.3,7.6,3.2,25.1,258
2023-12-26,225886.59,1097290.18,16.622083333333332,8.2,6.4,0.9,20.5,258
2023-12-27,295043.11,727044.37,60.79833333333334,8.8,2.2,0.0,13.0,179
2023-12-28,231152.01,1218052.43,16.669999999999998,9.2,1.7,1.1,12.4,203
2023-12-29,221981.8,1261365.77,6.359583333333333,10.1,5.6,0.9,25.8,237
2023-12-30,228859.99,984434.99,34.055416666666666,9.3,0.3,0.2,22.8,248
2023-12-31,213504.98,971236.36,9.902916666666666,5.8,0.7,0.5,15.3,173
2024-01-01,210332.05,974143.0599999999,16.18166666666667,6.4,2.9,0.0,23.2,240
2024-01-02,267287.09,972304.58,53.07333333333333,8.5,2.4,28.6,27.6,216
2024-01-03,265753.98,1187996.48,45.215,9.1,6.4,7.2,29.1,246
2024-01-04,436204.08999999997,778972.78,85.41000000000001,6.6,3.1,6.0,29.8,260
2024-01-05,518895.83,757891.3,91.37041666666666,6.2,1.1,0.2,11.4,160
2024-01-06,518682.82,578176.32,88.72458333333333,5.1,1.2,0.3,9.5,325
2024-01-07,509556.69,610315.26,86.32666666666667,2.5,-5.0,1.3,18.1,17
2024-01-08,663613.45,727846.51,102.22958333333332,-2.5,-7.1,0.0,15.8,51
2024-01-09,803601.98,526340.92,109.39458333333334,-1.9,-7.4,0.0,16.1,69
2024-01-10,905026.3,404580.45,111.83916666666666,0.6,-6.7,0.0,14.5,74
2024-01-11,922103.5700000001,386776.25,109.64791666666667,1.6,-7.7,0.0,10.0,356
2024-01-12,885983.97,430824.27,106.04458333333334,-1.2,-4.4,0.0,10.0,319
2024-01-13,612663.6,805684.22,74.56791666666666,-1.5,-3.3,0.0,16.7,257
2024-01-14,545153.41,881643.62,76.15416666666667,0.3,-4.7,0.0,19.9,258
2024-01-15,678340.08,878940.69,86.49666666666667,-0.7,-4.7,2.5,25.6,263
2024-01-16,832891.85,619790.23,101.13791666666667,-0.7,-6.1,0.3,24.1,254
2024-01-17,834053.2,537990.49,99.60666666666667,6.8,-6.5,6.5,21.2,165
2024-01-18,820602.31,461835.78,92.73625,7.1,-1.7,5.9,22.7,311
2024-01-19,668259.48,925472.17,78.50958333333334,-0.8,-3.7,0.0,13.8,292
2024-01-20,504785.63,948499.3,73.66208333333334,1.1,-6.6,0.0,11.1,231
2024-01-21,345403.7,1094480.99,50.25875,1.9,-6.8,0.0,14.2,161
2024-01-22,362990.06,1240295.77,49.83708333333333,8.8,-2.7,5.7,25.1,211
2024-01-23,396605.33999999997,1211322.78,52.28458333333333,5.7,3.0,3.2,25.2,263
2024-01-24,351983.99,1316391.1099999999,33.12291666666667,10.8,3.6,2.7,39.4,264
2024-01-25,488539.26,865350.39,78.01625,6.8,-0.6,0.0,23.8,285
2024-01-26,421201.08,1023221.73,59.22541666666667,9.4,1.0,5.0,29.2,269
2024-01-27,385505.52999999997,847572.9,68.34875000000001,5.3,-3.0,0.0,17.8,285
2024-01-28,339389.57,790634.2,59.278333333333336,7.3,-4.5,0.0,12.1,131
2024-01-29,539150.12,727236.1,81.03291666666667,7.0,-3.6,0.0,12.2,154
2024-01-30,534457.45,781236.4,77.96708333333333,6.3,-3.2,0.0,11.9,158
2024-01-31,527508.85,834234.6,76.00458333333333,7.0,0.6,0.8,8.0,219
2024-02-01,470965.87,995345.98,72.03583333333333,6.5,0.8,3.9,21.7,277
2024-02-02,393510.01,1086511.17,61.661249999999995,6.9,-0.8,0.2,22.8,264
2024-02-03,290605.84,1172056.3699999999,35.970416666666665,6.5,5.2,0.3,25.0,269
2024-02-04,260705.63,1236872.68,14.777499999999998,7.8,5.8,1.3,28.5,264
2024-02-05,331039.23,1358926.97,35.84083333333333,10.1,5.0,0.5,28.2,263
2024-02-06,331773.9,1380463.41,45.29291666666666,7.5,4.0,0.0,29.8,257
2024-02-07,555806.62,825412.33,79.15958333333333,8.0,6.3,12.7,27.3,245
2024-02-08,723071.73,482178.18,88.69583333333333,9.7,6.9,12.6,21.1,240
2024-02-09,488102.79,854646.96,70.51791666666666,12.3,7.7,7.1,16.6,186
2024-02-10,465951.75,555650.98,72.1275,12.8,3.0,0.3,12.7,95
2024-02-11,402573.6,639362.24,61.961666666666666,6.8,3.2,3.7,23.4,267
2024-02-12,564509.96,556479.03,74.75166666666667,7.7,3.7,2.1,17.7,261
2024-02-13,538787.8,782868.64,72.22791666666667,7.6,-1.1,0.2,15.9,271
2024-02-14,549886.03,721134.61,68.16416666666667,9.0,-0.9,0.6,11.0,213
2024-02-15,559323.4,647240.77,70.50125,13.6,5.7,1.8,10.0,190
2024-02-16,453160.07,832958.27,61.06041666666667,14.3,3.5,0.0,10.5,170
2024-02-17,450958.58,565134.99,66.65375,12.3,5.5,2.3,15.8,299
2024-02-18,323998.83,777735.63,53.184583333333336,12.4,2.1,1.4,16.1,231
2024-02-19,427338.38,902945.18,65.28875000000001,8.1,6.3,2.9,23.4,274
2024-02-20,467750.98,825455.64,63.223333333333336,8.3,4.6,1.3,19.2,284
2024-02-21,412308.54,951736.8,57.565416666666664,11.7,3.5,0.3,16.1,235
2024-02-22,371639.91,996911.43,50.91833333333333,10.6,6.1,22.9,23.5,208
2024-02-23,389727.85,1048324.07,43.73708333333334,8.3,0.8,2.3,23.5,226
2024-02-24,379235.83,730950.54,57.19833333333333,8.9,-0.5,0.0,14.0,175
2024-02-25,387839.83,654235.82,61.09375,10.3,0.1,0.3,11.9,154
2024-02-26,518254.35,592396.72,66.26833333333333,9.9,-1.0,0.0,10.0,84
2024-02-27,672917.42,412269.05,73.83624999999999,8.8,2.8,0.4,15.8,35
2024-02-28,685876.22,423133.46,71.82125,7.7,3.4,0.0,10.1,350
2024-02-29,489191.82,835568.14,63.20375000000001,9.7,0.4,0.0,11.2,109
2024-03-01,503504.34,649461.5,71.01333333333334,11.0,-0.6,0.1,7.7,351
2024-03-02,393151.35,707677.73,64.21875,11.3,3.9,2.3,12.7,129
2024-03-03,396969.65,692630.37,60.47208333333333,14.5,2.8,0.0,13.6,94
2024-03-04,675427.65,446330.45,75.88791666666667,13.5,-0.8,0.0,12.6,311
2024-03-05,749213.34,547610.4,74.60125000000001,10.4,4.7,1.8,12.2,289
2024-03-06,760794.61,428560.23,82.835,10.2,3.8,0.2,15.5,33
2024-03-07,627849.22,602745.84,76.32416666666667,6.6,-1.4,0.0,16.3,63
2024-03-08,377921.59,995651.93,62.32916666666667,9.5,-0.9,0.0,21.4,88
2024-03-09,278444.34,1010679.06,45.61083333333334,13.3,-1.5,0.0,12.3,102
2024-03-10,283884.33,992550.83,33.99666666666666,14.7,2.7,0.0,20.2,88
2024-03-11,499041.2,751414.17,71.67375,12.8,3.0,0.0,19.6,256
2024-03-12,681237.79,392487.14,86.47083333333335,9.0,3.1,0.2,19.8,280
2024-03-13,607920.96,543426.73,72.45625,10.1,1.6,0.6,13.0,222
2024-03-14,479349.61,719498.36,67.06166666666667,14.0,6.8,0.6,9.2,209
2024-03-15,338586.17,942199.97,55.9,16.8,5.0,1.6,19.5,221
2024-03-16,284966.79,921638.78,50.361250000000005,12.5,5.9,3.9,24.3,265
2024-03-17,340075.35,581603.01,61.81458333333333,11.5,1.0,0.0,10.1,304
2024-03-18,552543.3,562056.51,81.25041666666667,12.9,1.1,0.2,8.8,13
2024-03-19,580058.26,558273.09,81.56791666666666,13.2,2.6,0.1,9.4,50
2024-03-20,637978.16,440665.5,91.34291666666667,15.8,0.4,0.0,10.1,147
2024-03-21,551877.32,624084.41,81.39,14.5,3.3,1.6,19.4,279
2024-03-22,384503.1,784917.22,68.54083333333334,15.5,1.9,0.1,11.7,245
2024-03-23,258176.96,881373.14,37.57791666666667,10.5,2.3,4.4,30.0,260
2024-03-24,228561.76,1076074.78,25.874166666666667,6.4,1.4,3.7,29.5,259
2024-03-25,481633.91000000003,657721.25,84.55708333333332,9.4,1.0,0.9,22.1,270
2024-03-26,430397.01,825165.32,66.14458333333333,13.7,-1.9,0.0,12.9,103
2024-03-27,401412.13,620337.48,76.29666666666667,18.9,4.1,4.7,20.3,157
2024-03-28,292571.75,920643.96,51.34916666666666,12.4,3.1,5.6,30.9,217
2024-03-29,241658.95,865595.16,37.762499999999996,16.1,2.5,0.7,16.6,148
2024-03-30,294289.23,587627.71,53.24916666666667,22.4,8.5,0.0,20.5,160
2024-03-31,210781.31,490543.15,55.44521739130435,19.2,6.9,0.0,12.1,161
2024-04-01,213059.44,625354.16,35.88375,15.8,6.7,0.7,29.2,218
2024-04-02,228330.71,1129917.46,33.35458333333333,11.7,6.1,2.1,25.1,259
2024-04-03,416637.27,672171.0700000001,87.37291666666665,13.1,4.8,3.5,17.6,226
2024-04-04,296091.52,990147.17,64.52625,15.3,8.3,5.1,23.8,241
2024-04-05,268188.68,1013717.59,46.58916666666667,20.9,8.9,0.0,18.7,222
2024-04-06,214740.71,890143.97,29.74083333333333,24.3,10.3,0.8,10.7,198
2024-04-07,226746.7,825981.89,20.762083333333333,23.3,10.2,0.0,11.3,176
2024-04-08,395980.85,574455.14,84.87458333333333,26.1,11.3,0.0,10.4,146
